case:concept:name,concept:name,Resource,Complete Timestamp,AMOUNT_REQ,label,lifecycle:transition,timesincemidnight,timesincelastevent,timesincecasestart,event_nr,month,weekday,hour,open_cases
176735,O_CANCELLED,10914,10/20/2011 21:32,18000,0,COMPLETE,1292,0,10330.43995,18,10,3,21,555
176735,A_CANCELLED,10914,10/20/2011 21:32,18000,0,COMPLETE,1292,2.304733333,10330.43995,19,10,3,21,555
176735,W_Nabellen offertes,10914,10/20/2011 21:32,18000,0,COMPLETE,1292,0.046416667,10330.48637,20,10,3,21,554
176771,A_SUBMITTED,112,10/13/2011 19:08,15000,0,COMPLETE,1148,0,0,1,10,3,19,414
176771,A_PARTLYSUBMITTED,112,10/13/2011 19:08,15000,0,COMPLETE,1148,0.013966667,0.013966667,2,10,3,19,414
176771,A_PREACCEPTED,112,10/13/2011 19:09,15000,0,COMPLETE,1149,0.593516667,0.607483333,3,10,3,19,414
176771,A_ACCEPTED,11119,10/13/2011 19:30,15000,0,COMPLETE,1170,4.9048,21.73903333,6,10,3,19,413
176771,A_FINALIZED,11119,10/13/2011 19:34,15000,0,COMPLETE,1174,0,25.67126667,7,10,3,19,413
176771,O_SELECTED,11119,10/13/2011 19:34,15000,0,COMPLETE,1174,3.932233333,25.67126667,8,10,3,19,413
176771,O_CREATED,11119,10/13/2011 19:34,15000,0,COMPLETE,1174,0.0167,25.68796667,9,10,3,19,413
176771,O_SENT,11119,10/13/2011 19:34,15000,0,COMPLETE,1174,0.000666667,25.68863333,10,10,3,19,413
176771,W_Completeren aanvraag,11119,10/13/2011 19:34,15000,0,COMPLETE,1174,0.01765,25.70795,12,10,3,19,413
176771,W_Nabellen offertes,11119,10/13/2011 19:35,15000,0,COMPLETE,1175,0.73275,26.72973333,14,10,3,19,413
176771,W_Nabellen offertes,11119,10/13/2011 21:26,15000,0,COMPLETE,1286,1.346166667,137.3266167,16,10,3,21,420
176771,O_CANCELLED,11120,10/21/2011 10:38,15000,0,COMPLETE,638,0,11009.17757,18,10,4,10,567
176771,A_CANCELLED,11120,10/21/2011 10:38,15000,0,COMPLETE,638,3.197683333,11009.17757,19,10,4,10,567
176771,W_Nabellen offertes,11120,10/21/2011 10:38,15000,0,COMPLETE,638,0.0475,11009.22507,20,10,4,10,566
176810,A_SUBMITTED,112,10/13/2011 20:52,15000,1,COMPLETE,1252,0,0,1,10,3,20,420
176810,A_PARTLYSUBMITTED,112,10/13/2011 20:52,15000,1,COMPLETE,1252,0.017983333,0.017983333,2,10,3,20,420
176810,A_PREACCEPTED,112,10/13/2011 20:53,15000,1,COMPLETE,1253,0.674666667,0.69265,3,10,3,20,420
176810,W_Completeren aanvraag,11122,10/13/2011 21:04,15000,1,COMPLETE,1264,2.012483333,11.19248333,6,10,3,21,419
176810,W_Completeren aanvraag,11180,10/13/2011 21:39,15000,1,COMPLETE,1299,1.762866667,46.18796667,8,10,3,21,421
176810,A_ACCEPTED,10982,10/13/2011 21:54,15000,1,COMPLETE,1314,6.269966667,61.73265,10,10,3,21,421
176810,A_FINALIZED,10982,10/13/2011 21:57,15000,1,COMPLETE,1317,0,65.1003,11,10,3,21,421
176810,O_SELECTED,10982,10/13/2011 21:57,15000,1,COMPLETE,1317,3.36765,65.1003,12,10,3,21,421
176810,O_CREATED,10982,10/13/2011 21:57,15000,1,COMPLETE,1317,0.0151,65.1154,13,10,3,21,421
176810,O_SENT,10982,10/13/2011 21:57,15000,1,COMPLETE,1317,0.00065,65.11605,14,10,3,21,421
176810,W_Completeren aanvraag,10982,10/13/2011 21:57,15000,1,COMPLETE,1317,0.039216667,65.1568,16,10,3,21,421
176810,W_Nabellen offertes,10982,10/19/2011 21:44,15000,1,COMPLETE,1304,2.652033333,8692.022367,18,10,2,21,537
176810,O_SENT_BACK,11049,10/27/2011 12:11,15000,1,COMPLETE,731,0.48655,19638.43653,20,10,3,12,659
176810,W_Nabellen offertes,11049,10/27/2011 12:11,15000,1,COMPLETE,731,0.025283333,19638.46638,22,10,3,12,659
176810,W_Valideren aanvraag,10138,10/31/2011 15:55,15000,1,COMPLETE,955,0.026166667,25622.174,25,10,0,15,670
176810,W_Nabellen incomplete dossiers,10138,10/31/2011 18:32,15000,1,COMPLETE,1112,0.039533333,25779.39748,28,10,0,18,662
176810,W_Valideren aanvraag,10889,11/1/2011 17:49,15000,1,COMPLETE,1069,0.20285,27176.43857,30,11,1,17,677
176810,O_ACCEPTED,10138,11/2/2011 9:30,15000,1,COMPLETE,570,0,28117.8694,32,11,2,9,692
176810,A_APPROVED,10138,11/2/2011 9:30,15000,1,COMPLETE,570,8.6976,28117.8694,33,11,2,9,692
176810,A_REGISTERED,10138,11/2/2011 9:30,15000,1,COMPLETE,570,0,28117.86942,34,11,2,9,692
176810,A_ACTIVATED,10138,11/2/2011 9:30,15000,1,COMPLETE,570,1.67E-05,28117.86942,35,11,2,9,692
176810,W_Valideren aanvraag,10138,11/2/2011 9:30,15000,1,COMPLETE,570,0.128716667,28117.99813,36,11,2,9,691
176813,A_SUBMITTED,112,10/13/2011 21:24,30000,1,COMPLETE,1284,0,0,1,10,3,21,420
176813,A_PARTLYSUBMITTED,112,10/13/2011 21:24,30000,1,COMPLETE,1284,0.09855,0.09855,2,10,3,21,420
176813,A_PREACCEPTED,112,10/13/2011 21:24,30000,1,COMPLETE,1284,0.66335,0.7619,3,10,3,21,420
176813,A_ACCEPTED,11119,10/13/2011 21:48,30000,1,COMPLETE,1308,11.3192,24.90008333,6,10,3,21,420
176813,O_SELECTED,11119,10/13/2011 21:49,30000,1,COMPLETE,1309,0,25.53993333,7,10,3,21,420
176813,A_FINALIZED,11119,10/13/2011 21:49,30000,1,COMPLETE,1309,0.63985,25.53993333,8,10,3,21,420
176813,O_CREATED,11119,10/13/2011 21:49,30000,1,COMPLETE,1309,0.0202,25.56013333,9,10,3,21,420
176813,O_SENT,11119,10/13/2011 21:49,30000,1,COMPLETE,1309,0.00055,25.56068333,10,10,3,21,420
176813,W_Completeren aanvraag,11119,10/13/2011 21:49,30000,1,COMPLETE,1309,0.03155,25.5941,12,10,3,21,420
176813,O_SELECTED,11119,10/13/2011 21:53,30000,1,COMPLETE,1313,0,29.63335,14,10,3,21,421
176813,O_CANCELLED,11119,10/13/2011 21:53,30000,1,COMPLETE,1313,3.855816667,29.63335,15,10,3,21,421
176813,O_CREATED,11119,10/13/2011 21:53,30000,1,COMPLETE,1313,0.022666667,29.65601667,16,10,3,21,421
176813,O_SENT,11119,10/13/2011 21:53,30000,1,COMPLETE,1313,0.00045,29.65646667,17,10,3,21,421
176813,W_Nabellen offertes,11119,10/13/2011 21:53,30000,1,COMPLETE,1313,0.041166667,29.699,19,10,3,21,421
176813,W_Nabellen offertes,11119,10/13/2011 21:56,30000,1,COMPLETE,1316,1.509133333,32.2454,21,10,3,21,421
176813,W_Nabellen offertes,10881,10/17/2011 11:07,30000,1,COMPLETE,667,12.83415,5143.6045,23,10,0,11,484
176813,O_SELECTED,10881,10/17/2011 11:42,30000,1,COMPLETE,702,0,5177.919683,25,10,0,11,485
176813,O_CANCELLED,10881,10/17/2011 11:42,30000,1,COMPLETE,702,3.203733333,5177.919683,26,10,0,11,485
176813,O_CREATED,10881,10/17/2011 11:42,30000,1,COMPLETE,702,0.013183333,5177.932867,27,10,0,11,485
176813,O_SENT,10881,10/17/2011 11:42,30000,1,COMPLETE,702,0.000766667,5177.933633,28,10,0,11,485
176813,W_Nabellen offertes,10881,10/17/2011 11:42,30000,1,COMPLETE,702,0.021983333,5177.957133,30,10,0,11,485
176813,W_Nabellen offertes,10881,10/17/2011 11:43,30000,1,COMPLETE,703,1.30675,5179.819117,32,10,0,11,485
176813,W_Nabellen offertes,10881,10/21/2011 13:00,30000,1,COMPLETE,780,0.699633333,11016.4525,34,10,4,13,566
176813,W_Nabellen offertes,11203,10/22/2011 13:33,30000,1,COMPLETE,813,5.46445,12489.13083,36,10,5,13,583
176813,W_Nabellen offertes,11203,10/27/2011 11:30,30000,1,COMPLETE,690,6.5261,19565.96172,38,10,3,11,660
176813,W_Nabellen offertes,11181,10/28/2011 21:55,30000,1,COMPLETE,1315,0.3425,21631.36452,40,10,4,21,654
176825,A_SUBMITTED,112,10/13/2011 22:06,6000,0,COMPLETE,1326,0,0,1,10,3,22,422
176825,A_PARTLYSUBMITTED,112,10/13/2011 22:06,6000,0,COMPLETE,1326,0.013316667,0.013316667,2,10,3,22,422
176825,A_PREACCEPTED,112,10/13/2011 22:07,6000,0,COMPLETE,1327,0.800433333,0.81375,3,10,3,22,422
176825,A_ACCEPTED,11120,10/14/2011 10:22,6000,0,COMPLETE,622,7.7269,736.0891167,6,10,4,10,435
176825,O_SELECTED,11120,10/14/2011 10:26,6000,0,COMPLETE,626,0,740.1573,7,10,4,10,434
176825,A_FINALIZED,11120,10/14/2011 10:26,6000,0,COMPLETE,626,4.068183333,740.1573,8,10,4,10,434
176825,O_CREATED,11120,10/14/2011 10:26,6000,0,COMPLETE,626,0.021033333,740.1783333,9,10,4,10,434
176825,O_SENT,11120,10/14/2011 10:26,6000,0,COMPLETE,626,0.0005,740.1788333,10,10,4,10,434
176825,W_Completeren aanvraag,11120,10/14/2011 10:26,6000,0,COMPLETE,626,0.020633333,740.2031,12,10,4,10,434
176825,W_Nabellen offertes,11120,10/14/2011 10:42,6000,0,COMPLETE,642,14.51438333,755.2701667,14,10,4,10,433
176825,W_Nabellen offertes,11120,10/21/2011 10:55,6000,0,COMPLETE,655,2.197633333,10849.19725,16,10,4,10,565
176825,W_Nabellen offertes,11203,10/22/2011 17:51,6000,0,COMPLETE,1071,1.998966667,12704.27465,18,10,5,17,589
176825,W_Nabellen offertes,11180,10/24/2011 15:21,6000,0,COMPLETE,921,1.132933333,15435.15417,20,10,0,15,634
176825,W_Nabellen offertes,11121,10/25/2011 18:09,6000,0,COMPLETE,1089,7.225716667,17042.92452,22,10,1,18,629
176825,W_Nabellen offertes,11203,10/26/2011 20:07,6000,0,COMPLETE,1207,1.487683333,18601.15535,24,10,2,20,655
176825,W_Nabellen offertes,11181,10/29/2011 13:34,6000,0,COMPLETE,814,1.237083333,22528.17692,26,10,5,13,654
176825,W_Nabellen offertes,11121,11/1/2011 12:01,6000,0,COMPLETE,721,13.25448333,26755.11403,28,11,1,12,683
176825,W_Nabellen offertes,11203,11/2/2011 20:54,6000,0,COMPLETE,1254,8.812,28727.64973,30,11,2,20,696
176825,A_CANCELLED,11201,11/4/2011 18:11,6000,0,COMPLETE,1091,0,31444.75387,32,11,4,18,679
176825,O_CANCELLED,11201,11/4/2011 18:11,6000,0,COMPLETE,1091,1.903283333,31444.75387,33,11,4,18,679
176825,W_Nabellen offertes,11201,11/4/2011 18:11,6000,0,COMPLETE,1091,0.061266667,31444.81513,34,11,4,18,678
176831,A_SUBMITTED,112,10/13/2011 22:32,5000,0,COMPLETE,1352,0,0,1,10,3,22,424
176831,A_PARTLYSUBMITTED,112,10/13/2011 22:32,5000,0,COMPLETE,1352,0.010633333,0.010633333,2,10,3,22,424
176831,A_PREACCEPTED,112,10/13/2011 22:33,5000,0,COMPLETE,1353,0.733216667,0.74385,3,10,3,22,424
176831,A_ACCEPTED,11120,10/14/2011 10:49,5000,0,COMPLETE,649,7.186366667,737.07025,6,10,4,10,432
176831,A_FINALIZED,11120,10/14/2011 10:54,5000,0,COMPLETE,654,0,741.9064833,7,10,4,10,433
176831,O_SELECTED,11120,10/14/2011 10:54,5000,0,COMPLETE,654,4.836233333,741.9064833,8,10,4,10,433
176831,O_CREATED,11120,10/14/2011 10:54,5000,0,COMPLETE,654,0.018333333,741.9248167,9,10,4,10,433
176831,O_SENT,11120,10/14/2011 10:54,5000,0,COMPLETE,654,0.000583333,741.9254,10,10,4,10,433
176831,W_Completeren aanvraag,11120,10/14/2011 10:54,5000,0,COMPLETE,654,0.018933333,741.9473333,12,10,4,10,433
176831,W_Nabellen offertes,11120,10/14/2011 10:58,5000,0,COMPLETE,658,1.0639,746.3720167,14,10,4,10,433
176831,W_Nabellen offertes,11120,10/21/2011 13:02,5000,0,COMPLETE,782,1.163383333,10949.61278,16,10,4,13,566
176831,W_Nabellen offertes,11180,10/24/2011 15:38,5000,0,COMPLETE,938,1.034966667,15425.5626,18,10,0,15,633
176831,W_Nabellen offertes,11121,10/25/2011 18:16,5000,0,COMPLETE,1096,1.60145,17023.91585,20,10,1,18,629
176831,W_Nabellen offertes,11121,10/27/2011 13:46,5000,0,COMPLETE,826,1.470833333,19633.98503,22,10,3,13,658
176831,W_Nabellen offertes,11181,10/29/2011 15:20,5000,0,COMPLETE,920,1.937516667,22607.46003,24,10,5,15,656
176831,W_Nabellen offertes,11201,11/4/2011 19:14,5000,0,COMPLETE,1154,1.691516667,31482.384,26,11,4,19,679
176831,W_Nabellen offertes,11201,11/5/2011 17:28,5000,0,COMPLETE,1048,1.480483333,32815.75257,28,11,5,17,670
176831,W_Nabellen offertes,11201,11/8/2011 12:45,5000,0,COMPLETE,765,2.72465,36853.075,30,11,1,12,706
176831,W_Nabellen offertes,11121,11/11/2011 13:38,5000,0,COMPLETE,818,0.85985,41225.73597,32,11,4,13,748
176831,A_CANCELLED,112,11/14/2011 10:15,5000,0,COMPLETE,615,4117.07435,45342.81032,33,11,0,10,776
176831,W_Nabellen offertes,11121,11/14/2011 10:15,5000,0,COMPLETE,615,0,45342.81033,34,11,0,10,775
176831,O_CANCELLED,112,11/14/2011 10:15,5000,0,COMPLETE,615,1.67E-05,45342.81033,35,11,0,10,775
176846,A_SUBMITTED,112,10/13/2011 23:15,10000,1,COMPLETE,1395,0,0,1,10,3,23,429
176846,A_PARTLYSUBMITTED,112,10/13/2011 23:15,10000,1,COMPLETE,1395,0.011433333,0.011433333,2,10,3,23,429
176846,A_PREACCEPTED,11169,10/14/2011 14:39,10000,1,COMPLETE,879,1.461816667,924.2947,5,10,4,14,445
176846,W_Afhandelen leads,11169,10/14/2011 14:39,10000,1,COMPLETE,879,0.020516667,924.3179,7,10,4,14,445
176846,A_ACCEPTED,11200,10/14/2011 14:58,10000,1,COMPLETE,898,8.56825,943.0354333,9,10,4,14,443
176846,O_SELECTED,11200,10/14/2011 15:02,10000,1,COMPLETE,902,0,947.3589667,10,10,4,15,443
176846,A_FINALIZED,11200,10/14/2011 15:02,10000,1,COMPLETE,902,4.323533333,947.3589667,11,10,4,15,443
176846,O_CREATED,11200,10/14/2011 15:02,10000,1,COMPLETE,902,0.026533333,947.3855,12,10,4,15,443
176846,O_SENT,11200,10/14/2011 15:02,10000,1,COMPLETE,902,0.00045,947.38595,13,10,4,15,443
176846,W_Completeren aanvraag,11200,10/14/2011 15:02,10000,1,COMPLETE,902,0.033833333,947.4232667,15,10,4,15,443
176846,O_SENT_BACK,11029,10/19/2011 11:08,10000,1,COMPLETE,668,0.54165,7912.991267,17,10,2,11,511
176846,W_Nabellen offertes,11029,10/19/2011 11:08,10000,1,COMPLETE,668,0.01965,7913.023017,19,10,2,11,511
176846,W_Valideren aanvraag,10609,10/25/2011 11:49,10000,1,COMPLETE,709,0.031533333,16594.37863,22,10,1,11,636
176846,W_Nabellen incomplete dossiers,11189,10/25/2011 12:27,10000,1,COMPLETE,747,9.3394,16631.84673,24,10,1,12,636
176846,W_Nabellen incomplete dossiers,11189,10/25/2011 12:44,10000,1,COMPLETE,764,0.043933333,16648.7442,27,10,1,12,635
176846,W_Valideren aanvraag,10609,10/31/2011 10:54,10000,1,COMPLETE,654,0.213383333,25179.03972,29,10,0,10,698
176846,W_Valideren aanvraag,10609,10/31/2011 11:12,10000,1,COMPLETE,672,8.124066667,25197.54623,31,10,0,11,697
176846,O_ACCEPTED,10609,10/31/2011 12:04,10000,1,COMPLETE,724,22.31658333,25249.46182,33,10,0,12,696
176846,A_REGISTERED,10609,10/31/2011 12:04,10000,1,COMPLETE,724,0,25249.46183,34,10,0,12,696
176846,A_ACTIVATED,10609,10/31/2011 12:04,10000,1,COMPLETE,724,0,25249.46183,35,10,0,12,696
176846,A_APPROVED,10609,10/31/2011 12:04,10000,1,COMPLETE,724,1.67E-05,25249.46183,36,10,0,12,696
176846,W_Valideren aanvraag,10609,10/31/2011 12:04,10000,1,COMPLETE,724,0.12835,25249.59018,37,10,0,12,695
176855,A_SUBMITTED,112,10/13/2011 23:45,5000,0,COMPLETE,1425,0,0,1,10,3,23,432
176855,A_PARTLYSUBMITTED,112,10/13/2011 23:45,5000,0,COMPLETE,1425,0.010483333,0.010483333,2,10,3,23,432
176855,A_PREACCEPTED,112,10/13/2011 23:45,5000,0,COMPLETE,1425,0.76825,0.778733333,3,10,3,23,432
176855,W_Completeren aanvraag,112,10/14/2011 13:06,5000,0,COMPLETE,786,2.81665,801.8542167,6,10,4,13,435
176855,W_Completeren aanvraag,112,10/14/2011 13:07,5000,0,COMPLETE,787,0.192733333,802.5514667,8,10,4,13,435
176855,W_Completeren aanvraag,112,10/14/2011 19:14,5000,0,COMPLETE,1154,0.901666667,1169.8952,10,10,4,19,438
176855,W_Completeren aanvraag,112,10/15/2011 12:22,5000,0,COMPLETE,742,0.676883333,2197.179883,12,10,5,12,443
176855,W_Completeren aanvraag,11203,10/15/2011 13:04,5000,0,COMPLETE,784,3.390333333,2239.093133,14,10,5,13,446
176855,W_Completeren aanvraag,10913,10/17/2011 14:37,5000,0,COMPLETE,877,9.7897,5212.77265,16,10,0,14,489
176855,W_Completeren aanvraag,11201,10/17/2011 16:14,5000,0,COMPLETE,974,1.496116667,5309.8146,18,10,0,16,497
176855,W_Completeren aanvraag,11201,10/17/2011 16:29,5000,0,COMPLETE,989,1.086766667,5324.059867,20,10,0,16,496
176855,W_Completeren aanvraag,11180,10/17/2011 21:22,5000,0,COMPLETE,1282,1.0945,5617.099567,22,10,0,21,495
176855,W_Completeren aanvraag,10228,10/18/2011 16:43,5000,0,COMPLETE,1003,2.368566667,6778.767717,24,10,1,16,502
176855,W_Completeren aanvraag,11119,10/18/2011 20:27,5000,0,COMPLETE,1227,1.054366667,7002.29775,26,10,1,20,499
176855,W_Completeren aanvraag,11119,10/19/2011 21:45,5000,0,COMPLETE,1305,4.538,8520.127467,28,10,2,21,537
176855,W_Completeren aanvraag,11203,10/22/2011 11:54,5000,0,COMPLETE,714,2.594183333,12249.27503,30,10,5,11,583
176855,W_Completeren aanvraag,11203,10/22/2011 12:06,5000,0,COMPLETE,726,5.2788,12261.0425,32,10,5,12,584
176855,A_ACCEPTED,11111,10/22/2011 12:06,5000,0,COMPLETE,726,0.527683333,12261.83738,34,10,5,12,584
176855,A_FINALIZED,11111,10/22/2011 12:14,5000,0,COMPLETE,734,0,12269.32645,35,10,5,12,584
176855,O_SELECTED,11111,10/22/2011 12:14,5000,0,COMPLETE,734,7.489066667,12269.32645,36,10,5,12,584
176855,O_CREATED,11111,10/22/2011 12:14,5000,0,COMPLETE,734,0.020516667,12269.34697,37,10,5,12,584
176855,O_SENT,11111,10/22/2011 12:14,5000,0,COMPLETE,734,0.000716667,12269.34768,38,10,5,12,584
176855,W_Completeren aanvraag,11111,10/22/2011 12:14,5000,0,COMPLETE,734,0.049366667,12269.39867,40,10,5,12,584
176891,A_SUBMITTED,112,10/14/2011 10:20,12500,1,COMPLETE,620,0,0,1,10,4,10,436
176891,A_PARTLYSUBMITTED,112,10/14/2011 10:20,12500,1,COMPLETE,620,0.011933333,0.011933333,2,10,4,10,436
176891,A_PREACCEPTED,112,10/14/2011 10:20,12500,1,COMPLETE,620,0.742483333,0.754416667,3,10,4,10,436
176891,W_Completeren aanvraag,112,10/14/2011 13:51,12500,1,COMPLETE,831,8.7166,210.9461667,6,10,4,13,440
176891,W_Completeren aanvraag,11019,10/14/2011 13:55,12500,1,COMPLETE,835,2.04805,215.1790167,8,10,4,13,440
176891,A_ACCEPTED,11201,10/14/2011 15:32,12500,1,COMPLETE,932,4.792783333,312.1493833,10,10,4,15,441
176891,O_SELECTED,11201,10/14/2011 15:39,12500,1,COMPLETE,939,0,319.79815,11,10,4,15,440
176891,A_FINALIZED,11201,10/14/2011 15:39,12500,1,COMPLETE,939,7.648766667,319.79815,12,10,4,15,440
176891,O_CREATED,11201,10/14/2011 15:39,12500,1,COMPLETE,939,0.022416667,319.8205667,13,10,4,15,440
176891,O_SENT,11201,10/14/2011 15:39,12500,1,COMPLETE,939,0.00085,319.8214167,14,10,4,15,440
176891,W_Completeren aanvraag,11201,10/14/2011 15:39,12500,1,COMPLETE,939,0.028216667,319.8537167,16,10,4,15,440
176891,O_SELECTED,11201,10/14/2011 15:41,12500,1,COMPLETE,941,0,321.1018333,18,10,4,15,440
176891,O_CANCELLED,11201,10/14/2011 15:41,12500,1,COMPLETE,941,0.88875,321.1018333,19,10,4,15,440
176891,O_CREATED,11201,10/14/2011 15:41,12500,1,COMPLETE,941,0.018366667,321.1202,20,10,4,15,440
176891,O_SENT,11201,10/14/2011 15:41,12500,1,COMPLETE,941,0.000566667,321.1207667,21,10,4,15,440
176891,W_Nabellen offertes,11201,10/14/2011 15:41,12500,1,COMPLETE,941,0.030683333,321.1557667,23,10,4,15,440
176891,W_Nabellen offertes,11201,10/14/2011 15:46,12500,1,COMPLETE,946,3.022566667,326.73995,25,10,4,15,439
176891,W_Nabellen offertes,10913,10/21/2011 21:33,12500,1,COMPLETE,1293,2.429366667,10753.05852,27,10,4,21,575
176891,W_Nabellen offertes,11180,10/24/2011 17:56,12500,1,COMPLETE,1076,2.132866667,14856.6577,29,10,0,17,633
176891,O_SENT_BACK,11029,10/26/2011 11:33,12500,1,COMPLETE,693,0.549,17353.2518,31,10,2,11,648
176891,W_Nabellen offertes,11029,10/26/2011 11:33,12500,1,COMPLETE,693,0.026083333,17353.28075,33,10,2,11,648
176891,W_Valideren aanvraag,10629,10/31/2011 11:27,12500,1,COMPLETE,687,0.029166667,24547.3842,36,10,0,11,698
176891,W_Nabellen incomplete dossiers,10889,10/31/2011 16:19,12500,1,COMPLETE,979,4.984233333,24839.82913,38,10,0,16,669
176891,W_Nabellen incomplete dossiers,10889,11/1/2011 12:11,12500,1,COMPLETE,731,0.814666667,26031.28417,40,11,1,12,682
176921,A_SUBMITTED,112,10/14/2011 12:54,30000,0,COMPLETE,774,0,0,1,10,4,12,433
176921,A_PARTLYSUBMITTED,112,10/14/2011 12:54,30000,0,COMPLETE,774,0.031333333,0.031333333,2,10,4,12,433
176921,A_PREACCEPTED,112,10/14/2011 12:55,30000,0,COMPLETE,775,0.96295,0.994283333,3,10,4,12,434
176921,A_ACCEPTED,11019,10/14/2011 13:12,30000,0,COMPLETE,792,13.70946667,18.83761667,6,10,4,13,435
176921,O_SELECTED,11019,10/14/2011 13:13,30000,0,COMPLETE,793,0.592133333,19.42975,7,10,4,13,435
176921,A_FINALIZED,11019,10/14/2011 13:13,30000,0,COMPLETE,793,1.67E-05,19.42976667,8,10,4,13,435
176921,O_CREATED,11019,10/14/2011 13:13,30000,0,COMPLETE,793,0.0213,19.45106667,9,10,4,13,435
176921,O_SENT,11019,10/14/2011 13:13,30000,0,COMPLETE,793,0.000683333,19.45175,10,10,4,13,435
176921,W_Completeren aanvraag,11019,10/14/2011 13:13,30000,0,COMPLETE,793,0.041983333,19.49958333,12,10,4,13,435
176921,O_SENT_BACK,11049,10/18/2011 10:32,30000,0,COMPLETE,632,0.273183333,5618.2017,14,10,1,10,508
176921,W_Nabellen offertes,11049,10/18/2011 10:32,30000,0,COMPLETE,632,0.027466667,5618.232133,16,10,1,10,508
176921,W_Valideren aanvraag,10972,10/21/2011 13:11,30000,0,COMPLETE,791,2.594,10097.87507,18,10,4,13,565
176921,W_Valideren aanvraag,10138,10/21/2011 15:36,30000,0,COMPLETE,936,0.026716667,10242.51687,21,10,4,15,574
176921,W_Nabellen incomplete dossiers,10138,10/21/2011 16:50,30000,0,COMPLETE,1010,8.122483333,10316.0068,23,10,4,16,570
176921,W_Nabellen incomplete dossiers,10138,10/21/2011 17:36,30000,0,COMPLETE,1056,0.037033333,10362.0349,26,10,4,17,570
176921,W_Valideren aanvraag,10972,10/22/2011 11:28,30000,0,COMPLETE,688,0.02855,11434.7609,29,10,5,11,582
176921,W_Nabellen incomplete dossiers,10939,10/22/2011 17:52,30000,0,COMPLETE,1072,189.8222667,11818.93438,31,10,5,17,589
176921,W_Nabellen incomplete dossiers,10939,10/22/2011 17:54,30000,0,COMPLETE,1074,1.79465,11820.94093,33,10,5,17,589
176921,W_Nabellen incomplete dossiers,11049,10/27/2011 15:06,30000,0,COMPLETE,906,0.255533333,18852.0445,35,10,3,15,654
176921,W_Nabellen incomplete dossiers,10809,11/1/2011 9:55,30000,0,COMPLETE,595,2.129816667,25741.55062,37,11,1,9,685
176921,W_Nabellen incomplete dossiers,10809,11/2/2011 11:14,30000,0,COMPLETE,674,0.45905,27260.8377,39,11,2,11,685
176954,A_SUBMITTED,112,10/14/2011 14:17,5500,1,COMPLETE,857,0,0,1,10,4,14,439
176954,A_PARTLYSUBMITTED,112,10/14/2011 14:17,5500,1,COMPLETE,857,0.007766667,0.007766667,2,10,4,14,439
176954,A_PREACCEPTED,112,10/14/2011 14:17,5500,1,COMPLETE,857,0.7185,0.726266667,3,10,4,14,439
176954,W_Completeren aanvraag,112,10/14/2011 16:51,5500,1,COMPLETE,1011,2.025633333,154.3466667,6,10,4,16,438
176954,W_Completeren aanvraag,10912,10/14/2011 18:54,5500,1,COMPLETE,1134,6.277533333,277.0908667,8,10,4,18,437
176954,W_Completeren aanvraag,10912,10/14/2011 19:20,5500,1,COMPLETE,1160,0.152666667,303.3609167,10,10,4,19,438
176954,W_Completeren aanvraag,10912,10/14/2011 19:22,5500,1,COMPLETE,1162,1.680966667,305.15575,12,10,4,19,438
176954,W_Completeren aanvraag,10912,10/15/2011 12:23,5500,1,COMPLETE,743,0.1689,1326.593367,14,10,5,12,443
176954,W_Completeren aanvraag,10912,10/15/2011 12:23,5500,1,COMPLETE,743,0.09755,1326.786733,16,10,5,12,443
176954,W_Completeren aanvraag,10912,10/15/2011 12:34,5500,1,COMPLETE,754,5.087433333,1337.708283,18,10,5,12,445
176954,W_Completeren aanvraag,11180,10/17/2011 14:54,5500,1,COMPLETE,894,17.32506667,4357.377283,20,10,0,14,489
176954,A_ACCEPTED,11180,10/17/2011 15:01,5500,1,COMPLETE,901,5.40955,4364.028833,22,10,0,15,489
176954,A_FINALIZED,11180,10/17/2011 15:04,5500,1,COMPLETE,904,0,4367.225133,23,10,0,15,489
176954,O_SELECTED,11180,10/17/2011 15:04,5500,1,COMPLETE,904,3.1963,4367.225133,24,10,0,15,489
176954,O_CREATED,11180,10/17/2011 15:04,5500,1,COMPLETE,904,0.0152,4367.240333,25,10,0,15,489
176954,O_SENT,11180,10/17/2011 15:04,5500,1,COMPLETE,904,0.000933333,4367.241267,26,10,0,15,489
176954,W_Completeren aanvraag,11180,10/17/2011 15:04,5500,1,COMPLETE,904,0.019066667,4367.262017,28,10,0,15,489
176954,W_Nabellen offertes,11180,10/25/2011 10:52,5500,1,COMPLETE,652,2.361583333,15635.6097,30,10,1,10,639
176954,O_SENT_BACK,11049,10/27/2011 11:58,5500,1,COMPLETE,718,1.9173,18581.63203,32,10,3,11,657
176954,W_Nabellen offertes,11049,10/27/2011 11:58,5500,1,COMPLETE,718,0.020933333,18581.65757,34,10,3,11,657
176954,W_Valideren aanvraag,10609,10/31/2011 16:23,5500,1,COMPLETE,983,10.02743333,24606.56063,36,10,0,16,668
176954,W_Valideren aanvraag,10609,10/31/2011 17:09,5500,1,COMPLETE,1029,45.45091667,24652.0914,38,10,0,17,666
176954,O_ACCEPTED,10609,10/31/2011 17:12,5500,1,COMPLETE,1032,2.914,24655.12133,40,10,0,17,667
176957,A_SUBMITTED,112,10/14/2011 14:19,10000,1,COMPLETE,859,0,0,1,10,4,14,440
